eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B20ms,24.895598744542998,24.752171779443735,25.03772363066876,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B50ms,1.194407016075006,1.1391229851376075,1.2481942252583165,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B5ms,39.86983749878656,39.72607863450404,40.019225680669926,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,FastVCG,44.8698643335427,44.725638076602,45.01631947785209,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,HoldBack,-0.6786605247360308,-0.6945995908047251,-0.6626551802922204,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,SyncVCG,-0.6792021390513703,-0.6954324792250683,-0.66349842246249,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B10ms,34.870085995186614,34.71747378269838,35.01568730245394,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B1ms,43.86982972586192,43.72417011839407,44.0132664078787,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B20ms,24.895564097214482,24.7473784046062,25.040015684320895,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B50ms,1.194372368746493,1.140322345746484,1.248262841007296,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B5ms,39.86980285145805,39.721308134734834,40.01941923451948,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,FastVCG,44.86982968621419,44.72140673786426,45.0168035612378,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,HoldBack,-0.6786951720645438,-0.6946361882769785,-0.6628756450762647,17500
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,SyncVCG,-0.6792367863798833,-0.6951950251917636,-0.6635679607342152,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B10ms,278.4885496843262,274.7903332561566,282.28308532489586,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B1ms,432.3346263360537,428.1404240888637,436.5543427472941,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B20ms,146.85948779035243,144.13997023152606,149.6166268521303,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B50ms,4.262528686702384,3.9032337447417462,4.641049656440572,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B5ms,362.6774641625495,358.5180999232799,366.75718035008896,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,FastVCG,448.89744011696973,444.7750120271349,453.09399354171,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,HoldBack,-0.3488365396671023,-0.3767140350022342,-0.32178998542557946,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,SyncVCG,-0.3487847295659956,-0.3764922738578726,-0.32127402229052276,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B10ms,277.58940799437977,273.8567404222729,281.3230175916633,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B1ms,431.4354846461072,427.37416138567966,435.68867574536233,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B20ms,145.96034610040599,143.17299163680426,148.7251535102095,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B50ms,3.3633869967559504,2.9880912622425067,3.747536022714274,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B5ms,361.77832247260307,357.64509558033916,365.9312179127241,17500
