eps_ms,topology,bidder_count,mechanism,n_instances,feasible_fraction_mean,feasible_fraction_ci_low,feasible_fraction_ci_high,feasible_fraction_n,feasible_opt_coverage_mean,feasible_opt_coverage_ci_low,feasible_opt_coverage_ci_high,feasible_opt_coverage_n,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,welfare_ratio_all_mean,welfare_ratio_all_ci_low,welfare_ratio_all_ci_high,welfare_ratio_all_n,welfare_ratio_feasible_mean,welfare_ratio_feasible_ci_low,welfare_ratio_feasible_ci_high,welfare_ratio_feasible_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,revenue_ratio_all_mean,revenue_ratio_all_ci_low,revenue_ratio_all_ci_high,revenue_ratio_all_n,revenue_ratio_feasible_mean,revenue_ratio_feasible_ci_low,revenue_ratio_feasible_ci_high,revenue_ratio_feasible_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,30,LIA_lambda2_per_s,3500,0.9304476190476192,0.9288761904761907,0.932009523809524,3500,0.9979523723385528,0.9975707184224754,0.9983154759453743,3500,0.9100057739808758,0.9061564134001604,0.9137641370459597,3500,0.9100057739808758,0.9061468286707602,0.9138830621239696,3500,0.9118652021983843,0.9080735629937557,0.9156559551286018,3500,0.7867077407157842,0.7813885632638037,0.7919348440644446,3500,0.7867077407157842,0.7813875856509652,0.7920172263528177,3500,0.7882793402300623,0.7829142821477995,0.7935561390983092,3500,5.809087306261063e-06,5.792713477941496e-06,5.825886582689626e-06,3500,1195261.444699967,1195261.3806262827,1195261.5092158476,3500,1.0844909363593288e-49,1.0797787218304923e-49,1.0891341103453921e-49,3500,27.91342857142857,27.867142857142856,27.959714285714284,3500
0.0,DSN-30,30,SyncVCG,3500,0.9304476190476192,0.9288854761904763,0.9319811904761907,3500,0.9979523723385528,0.9975515446523547,0.9983021277710024,3500,0.9979523723385528,0.9975809342051092,0.9983092244778313,3500,0.9979523723385528,0.9975810816572906,0.9983059520303873,3500,1.0,1.0,1.0,3500,0.9611347759266453,0.9598565434006942,0.9623878991664527,3500,0.9611347759266453,0.9598784442876275,0.9623652382533594,3500,0.9631046945567309,0.9619148667705991,0.9642854420693715,3500,2.7409946279866356e-06,2.7082608081400392e-06,2.7746843307146e-06,3500,1195262.7699284,1195262.7246738896,1195262.8137694574,3500,1.1890565618652044e-49,1.1877008179825878e-49,1.1903963843341112e-49,3500,27.91342857142857,27.867135714285713,27.959721428571427,3500
0.0,DSN-30,40,BatchVCG_B10ms,3500,0.9313642857142858,0.9300428571428572,0.9326642857142856,3500,0.9979776906712481,0.9976128631536257,0.9983145083126136,3500,0.5190024183322177,0.5092248266581442,0.5287772687031711,3500,0.5190024183322177,0.509175967735992,0.5286528644345627,3500,0.5200428225781455,0.5103953054744005,0.5299875560552072,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.607820125562804e-06,1.6043179668486118e-06,1.611346664971539e-06,3500,71555.59549559481,69329.62199278138,73828.93189822961,3500,61.22177774334809,56.90609416244037,65.62186052260392,3500,37.25457142857143,37.20142857142857,37.306578571428574,3500
0.0,DSN-30,40,BatchVCG_B1ms,3500,0.9313642857142858,0.93005,0.9326930357142857,3500,0.9979776906712481,0.9976216670584819,0.9983183779106247,3500,0.5190024183322177,0.5089284031646796,0.5288625499624725,3500,0.5190024183322177,0.5091906993291915,0.528863368912828,3500,0.5200428225781455,0.5104031153209125,0.5296151000166451,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.6565354807036263e-06,1.6516862037990774e-06,1.662116524364267e-06,3500,71546.59554431016,69304.79910392482,73810.75004370413,3500,61.27690182727871,57.07783013739138,65.8105510592952,3500,37.25457142857143,37.200857142857146,37.306285714285714,3500
0.0,DSN-30,40,BatchVCG_B20ms,3500,0.9313642857142858,0.93007125,0.9327142857142857,3500,0.9979776906712481,0.9976223321923667,0.9983093699708421,3500,0.5190024183322177,0.5092489015879998,0.5286436938289096,3500,0.5190024183322177,0.509331963572723,0.5289470245235076,3500,0.5200428225781455,0.5103229760297663,0.5299492842164482,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.6299057751893997e-06,1.623012577848775e-06,1.63801043028278e-06,3500,71565.59551768046,69335.45363043585,73875.91007958293,3500,61.16058642558873,56.904480210304726,65.58623967764798,3500,37.25457142857143,37.20171428571429,37.30771428571428,3500
0.0,DSN-30,40,BatchVCG_B50ms,3500,0.9313642857142858,0.9300071428571429,0.9326642857142856,3500,0.9979776906712481,0.9976155229712405,0.9983141565162473,3500,0.5191524834951252,0.5095447913763752,0.5289855749797612,3500,0.5191524834951252,0.5093497665930939,0.5288424852967862,3500,0.5201928877410529,0.5101295913598276,0.5299283549781827,3500,0.00013629104415486238,0.0,0.00034620007098975955,3500,0.00013629104415486238,0.0,0.00034620007098975955,3500,0.00013629104415486238,0.0,0.00034620007098975955,3500,1.5985210027013507e-06,1.5931384770997934e-06,1.6048548676605734e-06,3500,71595.59548629569,69342.74010081946,73861.30413612211,3500,60.97738246702789,56.5862572945585,65.35801413329139,3500,37.25457142857143,37.201992857142855,37.30657142857143,3500
0.0,DSN-30,40,BatchVCG_B5ms,3500,0.9313642857142858,0.9300357142857143,0.9326714285714286,3500,0.9979776906712481,0.9976212281289594,0.9983167887860164,3500,0.5190024183322177,0.5091548421167269,0.528574466143944,3500,0.5190024183322177,0.5094424212472419,0.5288090825750257,3500,0.5200428225781455,0.5100383019899709,0.5300348185506256,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.6225882406745637e-06,1.6177719059799399e-06,1.6278875659086874e-06,3500,71550.59551036292,69323.05259107015,73898.17591683916,3500,61.252396179139765,56.92130023376567,65.68113702413888,3500,37.25457142857143,37.20142857142857,37.30828571428572,3500
0.0,DSN-30,40,FastVCG,3500,0.9313642857142858,0.9300428571428573,0.9326785714285715,3500,0.9979776906712481,0.9976164504578892,0.998311415326613,3500,0.5190024183322177,0.5091892649790545,0.5285030140963596,3500,0.5190024183322177,0.5094225357325635,0.5287146935485629,3500,0.5200428225781455,0.5101787270856823,0.5300327643307168,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.6645994037389754e-06,1.661178336611816e-06,1.6681879426219634e-06,3500,71545.59555237408,69272.54334153321,73809.22503530102,3500,61.28302982822513,56.872831690097435,65.78681316000362,3500,37.25457142857143,37.20171428571429,37.30629285714286,3500
0.0,DSN-30,40,HoldBack,3500,0.9313642857142858,0.9300214285714286,0.9326714285714287,3500,0.9979776906712481,0.9976127962703177,0.9983189230748277,3500,0.9979776906712481,0.9976142919216093,0.9983267181092832,3500,0.9979776906712481,0.9976177231202084,0.9983181020239768,3500,1.0,1.0,1.0,3500,0.9712260825610683,0.9702706252854455,0.9721545868444768,3500,0.9712260825610683,0.9702972686374237,0.972148592140926,3500,0.9731921593608074,0.972307875981936,0.9740428424456087,3500,2.2864932460444314e-06,2.280698384025267e-06,2.292542691741671e-06,3500,1195263.0974401932,1195263.064850465,1195263.1290611764,3500,1.1985296247775457e-49,1.1974728219565695e-49,1.1995792772798578e-49,3500,37.25457142857143,37.20285714285714,37.307428571428574,3500
0.0,DSN-30,40,LIA_lambda0.5_per_s,3500,0.9313642857142858,0.9300285714285714,0.9327,3500,0.9979776906712481,0.9976162022837496,0.9983180467887244,3500,0.9315391777937629,0.9285682382087157,0.9344123681197759,3500,0.9315391777937629,0.9286207897810198,0.9344260796298443,3500,0.9334451126368689,0.9305481251092723,0.9363574028042091,3500,0.8407836568679359,0.8367347772137798,0.8448188730685039,3500,0.8407836568679359,0.8366317379314628,0.8446894403875278,3500,0.8425196350331015,0.8385004234361517,0.8464688356375019,3500,7.624869900090354e-06,7.605560296880347e-06,7.64507566179548e-06,3500,1195262.134186408,1195262.0895132984,1195262.1774009862,3500,1.118808265157063e-49,1.1151075012503635e-49,1.1224167212116937e-49,3500,37.25457142857143,37.20142857142857,37.30714285714286,3500
0.0,DSN-30,40,LIA_lambda1_per_s,3500,0.9313642857142858,0.9300571428571428,0.9326785714285715,3500,0.9979776906712481,0.9976126677155085,0.9983287110311044,3500,0.9313647928542723,0.9284247098932736,0.9343041595183744,3500,0.9313647928542723,0.9284094733899438,0.9342936133633835,3500,0.9332699057386377,0.9303044404954296,0.9361251940788496,3500,0.8403678799473314,0.8362957951082111,0.8443670895954638,3500,0.8403678799473314,0.8362990122086738,0.8443915137484694,3500,0.8421032450998698,0.8380661690241332,0.8461106674487842,3500,7.514411583542823e-06,7.4937534518539904e-06,7.536095181213958e-06,3500,1195262.1340759494,1195262.0892033451,1195262.1781851016,3500,1.1185985957904248e-49,1.1149820723453296e-49,1.1221176518030185e-49,3500,37.25457142857143,37.201992857142855,37.30685714285714,3500
0.0,DSN-30,40,LIA_lambda2_per_s,3500,0.9313642857142858,0.9300498214285715,0.9327073214285714,3500,0.9979776906712481,0.9976146507150544,0.9983132659927552,3500,0.9306973698806429,0.9277329333819656,0.9335559542700329,3500,0.9306973698806429,0.9277967924861257,0.9336232435085418,3500,0.932601889585978,0.9296130825647417,0.9354646195751614,3500,0.8390982118115704,0.835028717488215,0.8431301063395282,3500,0.8390982118115704,0.8350188049449048,0.8431037165783736,3500,0.8408320071910743,0.8367437361625504,0.844957234966856,3500,7.4781466807637895e-06,7.4601693677582915e-06,7.496453642046877e-06,3500,1195262.1340396847,1195262.0901522173,1195262.177320266,3500,1.1177943806782372e-49,1.1141356322465316e-49,1.1213550499072903e-49,3500,37.25457142857143,37.20171428571429,37.30657142857143,3500
0.0,DSN-30,40,SyncVCG,3500,0.9313642857142858,0.930064107142857,0.9326642857142856,3500,0.9979776906712481,0.9976196670298654,0.9983136446935973,3500,0.9979776906712481,0.9976143591637687,0.9983128843222493,3500,0.9979776906712481,0.9976149413384299,0.998319199806531,3500,1.0,1.0,1.0,3500,0.9712260825610683,0.9702778629321713,0.9721683962771055,3500,0.9712260825610683,0.970253988478899,0.9721534831030655,3500,0.9731921593608074,0.9723155655069714,0.9740657318230472,3500,3.3942844186510357e-06,3.361745790711471e-06,3.427055591185178e-06,3500,1195263.0985479846,1195263.066613143,1195263.1311038234,3500,1.1985294920453957e-49,1.1974630860083324e-49,1.1995871008810518e-49,3500,37.25457142857143,37.202,37.30714285714286,3500
0.0,DSN-30,50,BatchVCG_B10ms,3500,0.9314457142857143,0.9302857142857143,0.9326114285714286,3500,0.9983103028161664,0.9980307582687298,0.9985726261746452,3500,0.5121146075215242,0.5021199017903992,0.5220134213623414,3500,0.5121146075215242,0.5020796365616639,0.5219937897715735,3500,0.512971624272314,0.5031455228180757,0.5225485346469543,3500,6.983487784546618e-05,0.0,0.00020950463353639856,3500,6.983487784546618e-05,0.0,0.00020950463353639856,3500,6.983487784546618e-05,0.0,0.00020950463353639856,3500,1.9103211483785083e-06,1.9008215782897812e-06,1.921598979138902e-06,3500,56622.81462363529,54890.56215697332,58391.109461182205,3500,75.21633977212159,70.3775362029996,80.30261819846974,3500,46.57228571428571,46.51285714285714,46.631142857142855,3500
0.0,DSN-30,50,BatchVCG_B1ms,3500,0.9314457142857143,0.9302741428571428,0.9326114285714286,3500,0.9983103028161664,0.9980292167458216,0.9985688168994508,3500,0.5121146075215242,0.502512413817357,0.5219137147402657,3500,0.5121146075215242,0.5021932814872339,0.5217997405834776,3500,0.512971624272314,0.5033852358102938,0.5230128848514511,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.946411228605679e-06,1.940496957727841e-06,1.9532612857541868e-06,3500,56613.81465972538,54878.51562113947,58424.457533072375,3500,75.2840647318767,70.4090693916115,80.32551373826551,3500,46.57228571428571,46.51399285714286,46.631142857142855,3500
0.0,DSN-30,50,BatchVCG_B20ms,3500,0.9314457142857143,0.9302685714285714,0.9325942857142857,3500,0.9983103028161664,0.9980271622728951,0.9985762292664832,3500,0.5121146075215242,0.5020864010784463,0.5219224921740973,3500,0.5121146075215242,0.5022458514868327,0.5220524188838291,3500,0.512971624272314,0.5030098441212772,0.5230506655471331,3500,0.00020144079512350306,0.0,0.0005344875075250431,3500,0.00020144079512350306,0.0,0.0005344875075250431,3500,0.00020144079512350306,0.0,0.0005344875075250431,3500,1.9265088651861465e-06,1.9167929954294645e-06,1.938414334186486e-06,3500,56632.81463982301,54867.96584063862,58421.38723375067,3500,75.1411608514557,70.31198059734228,80.07184072481195,3500,46.57228571428571,46.512564285714284,46.63057857142857,3500
0.0,DSN-30,50,BatchVCG_B50ms,3500,0.9314457142857143,0.9302685714285714,0.9326114285714286,3500,0.9983103028161664,0.9980321567895476,0.9985778930391923,3500,0.5122544584597423,0.5024298594303105,0.5220392677463848,3500,0.5122544584597423,0.502727758765081,0.5222457386297784,3500,0.5131114752105322,0.5033095743230934,0.5229443968657917,3500,0.00027742002242495015,0.0,0.0006431559582872313,3500,0.00027742002242495015,0.0,0.0006369636216073283,3500,0.00027742002242495015,0.0,0.0006431079710633092,3500,1.896234229207039e-06,1.88772018466677e-06,1.9061598061983073e-06,3500,56662.814609548375,54891.25750498911,58477.83885199629,3500,74.92578146879457,70.04729197523764,79.80481507948123,3500,46.57228571428571,46.513714285714286,46.63057142857143,3500
0.0,DSN-30,50,BatchVCG_B5ms,3500,0.9314457142857143,0.9302685714285714,0.9326457142857143,3500,0.9983103028161664,0.9980302128693848,0.9985696988419616,3500,0.5121146075215242,0.5023170940669669,0.5218079595260993,3500,0.5121146075215242,0.5021130317865935,0.5220757998713207,3500,0.512971624272314,0.5033894317625549,0.5229263436049546,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.9217165453093393e-06,1.908760897016951e-06,1.93798843372081e-06,3500,56617.814635030685,54850.316769934725,58390.39140973423,3500,75.25395721336356,70.3200643099571,80.25932891520286,3500,46.57228571428571,46.513714285714286,46.63142857142857,3500
0.0,DSN-30,50,FastVCG,3500,0.9314457142857143,0.9302514285714286,0.9326171428571428,3500,0.9983103028161664,0.9980329605190124,0.9985809003438415,3500,0.5121146075215242,0.5024051018975157,0.5221002085157824,3500,0.5121146075215242,0.5022673485280825,0.5221380424612936,3500,0.512971624272314,0.502905349685201,0.522670684089036,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,1.9540321081876757e-06,1.9481056170271974e-06,1.9615096040070057e-06,3500,56612.814667346254,54862.961030153514,58396.89820278218,3500,75.29159348107038,70.45049208231025,80.34086139425011,3500,46.57228571428571,46.512564285714284,46.63057142857143,3500
0.0,DSN-30,50,HoldBack,3500,0.9314457142857143,0.9302227142857141,0.9326114285714285,3500,0.9983103028161664,0.9980325405339951,0.9985753743890101,3500,0.9983103028161664,0.9980265411232443,0.9985747069225492,3500,0.9983103028161664,0.9980275619054614,0.9985760584412254,3500,1.0,1.0,1.0,3500,0.9760955177759775,0.9753353835880777,0.9768388923716022,3500,0.9760955177759775,0.9753165288662484,0.9768500218462485,3500,0.9777463946400039,0.9770300940087592,0.9784613109070636,3500,2.8055142611265184e-06,2.798587842179196e-06,2.8131186895604645e-06,3500,1195263.2881231625,1195263.2624403827,1195263.3126590913,3500,1.205528045549061e-49,1.2046700497631455e-49,1.2063469024869176e-49,3500,46.57228571428571,46.513714285714286,46.63,3500
0.0,DSN-30,50,LIA_lambda0.5_per_s,3500,0.9314457142857143,0.9302742857142857,0.9326057142857143,3500,0.9983103028161664,0.9980401667472742,0.9985733861382787,3500,0.9466146108102131,0.9442283765402285,0.9489199070216923,3500,0.9466146108102131,0.9442267898809041,0.9488788054490248,3500,0.9482106851795113,0.9458861547118749,0.950507410187609,3500,0.8756216695380226,0.8723640416843075,0.8787451983288506,3500,0.8756216695380226,0.8723769662786567,0.8788362977726357,3500,0.8770958115141615,0.8738822444457058,0.880273191794832,3500,9.357637326632228e-06,9.335654594802431e-06,9.38142655151231e-06,3500,1195262.511606047,1195262.4761141788,1195262.546825162,3500,1.143160290157956e-49,1.1401970534452846e-49,1.1460271561594387e-49,3500,46.57228571428571,46.51314285714286,46.62972142857143,3500
0.0,DSN-30,50,LIA_lambda1_per_s,3500,0.9314457142857143,0.9302628571428572,0.9326171428571428,3500,0.9983103028161664,0.998029674820706,0.9985824485768551,3500,0.946223891853188,0.9439292654973345,0.9485160687833871,3500,0.946223891853188,0.9439102917928223,0.9485187437024415,3500,0.9478196141926187,0.9454623650884414,0.9501295317900086,3500,0.8751151761043989,0.8719488686005631,0.8783466390866689,3500,0.8751151761043989,0.8718024244665424,0.8783200469966609,3500,0.8765890629663685,0.8732505109436266,0.879714797278323,3500,9.237148665956088e-06,9.207177920533079e-06,9.271366508411509e-06,3500,1195262.5114855582,1195262.4753984287,1195262.5470276114,3500,1.1426881243534199e-49,1.1397642807457587e-49,1.1455638527288832e-49,3500,46.57228571428571,46.514857142857146,46.63028571428571,3500
0.0,DSN-30,50,LIA_lambda2_per_s,3500,0.9314457142857143,0.9302571428571429,0.9326285714285714,3500,0.9983103028161664,0.9980297024147686,0.9985723714815591,3500,0.9455219594354998,0.943140142302015,0.9478081505574381,3500,0.9455219594354998,0.9431938904551718,0.9478296851051576,3500,0.9471161069443091,0.9447454623748525,0.9494280426507554,3500,0.8736513410373954,0.8703912335650513,0.8769232546488603,3500,0.8736513410373954,0.8704173751640945,0.8768301587553624,3500,0.8751221843662684,0.871899584917845,0.8783825541600913,3500,9.193989049111094e-06,9.171286318451166e-06,9.218236138778072e-06,3500,1195262.5114423987,1195262.4749315942,1195262.5464275393,3500,1.141840824641659e-49,1.1389157503630138e-49,1.1447166909387423e-49,3500,46.57228571428571,46.51285,46.63028571428571,3500
0.0,DSN-30,50,SyncVCG,3500,0.9314457142857143,0.93028,0.9326342857142856,3500,0.9983103028161664,0.9980260445481424,0.9985776777285914,3500,0.9983103028161664,0.9980310465914167,0.9985780908869806,3500,0.9983103028161664,0.9980225462907263,0.998571432598255,3500,1.0,1.0,1.0,3500,0.9760955177759775,0.9753092876396458,0.9768701793656821,3500,0.9760955177759775,0.9753130066714252,0.9768665649368415,3500,0.9777463946400039,0.9770210826185675,0.978454485811477,3500,3.6185024572270257e-06,3.591296156602246e-06,3.647047041782311e-06,3500,1195263.2889361507,1195263.2633240018,1195263.313554124,3500,1.2055279475765472e-49,1.2046998354883654e-49,1.2063422358419715e-49,3500,46.57228571428571,46.51428571428571,46.63142857142857,3500
0.0,INTERNET-100,10,BatchVCG_B10ms,3500,0.9488857142857144,0.9466285714285715,0.9511142857142859,3500,0.9942008215206275,0.9930553305556077,0.9952864870321635,3500,0.9670738224403521,0.9636653552780439,0.9703550594480231,3500,0.9670738224403521,0.9637663139158942,0.970319279444112,3500,0.9726611692410687,0.9695062697263171,0.9757136092328249,3500,0.8319184602133796,0.8261855916879551,0.8375321896086546,3500,0.8319184602133796,0.8261409204745116,0.8375626762111729,3500,0.8367126548629624,0.8308381896790213,0.8423746473828676,3500,1.1689266456024987e-06,1.162672308938844e-06,1.1766822542995213e-06,3500,14.697128581005106,14.644342220173579,14.749148526433004,3500,878.5296858222202,874.4710031787243,882.544501329757,3500,9.488857142857142,9.465428571428571,9.511714285714286,3500
0.0,INTERNET-100,10,BatchVCG_B1ms,3500,0.9488857142857144,0.9466285714285714,0.9511150000000002,3500,0.9942008215206275,0.9930290163542973,0.9952913388374949,3500,0.609532747281937,0.5990289242692232,0.6198849327809036,3500,0.609532747281937,0.5990491632415433,0.6198763917651544,3500,0.6131947057003512,0.6028923771549397,0.6233315581141501,3500,0.11737579236262932,0.10967603602517961,0.12536575334393535,3500,0.11737579236262932,0.10967891614236425,0.12517061755020734,3500,0.1180452097623265,0.1102013939889825,0.12576273865037443,3500,8.152627519198827e-07,8.107586032045739e-07,8.204127462314708e-07,3500,6.804595527601501,6.7162446280740005,6.892881169020832,3500,554.7712942245972,545.1359911944378,564.3676486841625,3500,9.488857142857142,9.466285714285714,9.511714285714286,3500
0.0,INTERNET-100,10,BatchVCG_B20ms,3500,0.9488857142857144,0.9466285714285716,0.9511714285714287,3500,0.9942008215206275,0.9930343019783736,0.9953094631306751,3500,0.9942008215206275,0.9930632592214815,0.9953084321326534,3500,0.9942008215206275,0.9930505461982386,0.9952641242751955,3500,1.0,1.0,1.0,3500,0.8889480340882392,0.8856785074239092,0.8922491680865273,3500,0.8889480340882392,0.8855752863070572,0.8923041759324996,3500,0.8941631354154979,0.8909094012772826,0.8973386454763382,3500,1.2100724769490106e-06,1.205405965447426e-06,1.2156382003532989e-06,3500,15.793687254996367,15.777272874902408,15.809481234762524,3500,902.954071187884,900.02668636088,905.8556508817809,3500,9.488857142857142,9.466,9.510857142857143,3500
0.0,INTERNET-100,10,BatchVCG_B50ms,3500,0.9488857142857144,0.9466285714285715,0.9511714285714287,3500,0.9942008215206275,0.9930132723638787,0.9953044311484475,3500,0.9942008215206275,0.9930348447193208,0.9952822579811387,3500,0.9942008215206275,0.9930346154190062,0.9952812198707968,3500,1.0,1.0,1.0,3500,0.8889480340882392,0.8855518907493355,0.8922630622639904,3500,0.8889480340882392,0.8855385034404141,0.8922263516676864,3500,0.8941631354154979,0.8909466705686416,0.8973272889349321,3500,1.1934308069092886e-06,1.1899306106248072e-06,1.1975190934858152e-06,3500,15.793670613326327,15.777521653934855,15.809241057305377,3500,902.9540727190955,899.9810962022619,905.8979778511134,3500,9.488857142857142,9.466285714285714,9.510857142857143,3500
0.0,INTERNET-100,10,BatchVCG_B5ms,3500,0.9488857142857144,0.9466571428571429,0.9510857142857143,3500,0.9942008215206275,0.9930373854731869,0.9952865341503685,3500,0.8186074557679118,0.810636284254455,0.8266813408779775,3500,0.8186074557679118,0.8106301883028563,0.8266643019827455,3500,0.8232617869435076,0.8151978949513703,0.8311750948036053,3500,0.5324287761635047,0.5213084610064141,0.5434297052414792,3500,0.5324287761635047,0.5215222226529672,0.5432657589286247,3500,0.5353339549101735,0.5242913818911422,0.5460484531171818,3500,9.802436189992088e-07,9.72301000729203e-07,9.891564691705363e-07,3500,10.787260966815575,10.700960838118755,10.875127152339019,3500,744.2041326672577,736.5102351994645,751.9685342961603,3500,9.488857142857142,9.466285714285714,9.510857142857143,3500
0.0,INTERNET-100,10,FastVCG,3500,0.9488857142857144,0.9466000000000001,0.9511428571428572,3500,0.9942008215206275,0.9930092892378869,0.9952988864096232,3500,0.5484338004498525,0.5377548643118775,0.5588880008398033,3500,0.5484338004498525,0.5379361126428011,0.5587458647372144,3500,0.5516587227790557,0.5408289523462126,0.5621162836063566,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,0.0,0.0,0.0,3500,8.074830153158733e-07,8.057413689259972e-07,8.092465278293406e-07,3500,5.804587747864897,5.715100875092283,5.894800197486088,3500,498.9676695965542,489.1906151714871,508.51381189305374,3500,9.488857142857142,9.466,9.510857142857143,3500
0.0,INTERNET-100,10,HoldBack,3500,0.9488857142857144,0.9465992857142858,0.9511714285714287,3500,0.9942008215206275,0.9929944634749891,0.9952788959780229,3500,0.9942008215206275,0.9930244478745455,0.9952931280827387,3500,0.9942008215206275,0.9930280164813099,0.9952844888585372,3500,1.0,1.0,1.0,3500,0.8889480340882392,0.8855213507896732,0.8923423354049138,3500,0.8889480340882392,0.8856329970101359,0.8923047974177551,3500,0.8941631354154979,0.8908754252032023,0.8973371478654055,3500,7.651621209723609e-07,7.630780339241028e-07,7.673433050513267e-07,3500,15.79324234464039,15.776956173097313,15.808981810085175,3500,902.9541113817705,899.9786601636782,905.9161191472873,3500,9.488857142857142,9.466285714285714,9.51142857142857,3500
0.0,INTERNET-100,10,LIA_lambda0.5_per_s,3500,0.9488857142857144,0.9466000000000001,0.9511150000000002,3500,0.9942008215206275,0.9930234806917408,0.9953266024023373,3500,0.9941918365350838,0.9930251791519299,0.9952673613129673,3500,0.9941918365350838,0.9929941776321772,0.9952733076911656,3500,0.9999910150144562,0.9999861086102939,0.9999952228744174,3500,0.8889969449301804,0.8856884942555768,0.8923074728786842,3500,0.8889969449301804,0.8856547800123498,0.892231841210029,3500,0.8942089486036522,0.8910137288006241,0.8974349412652214,3500,2.5981669979436057e-06,2.584841607936791e-06,2.6134666587625232e-06,3500,15.347689739697788,15.323008765346714,15.37187094955853,3500,902.986052475661,900.0584319238088,905.8406110323705,3500,9.488857142857142,9.466571428571429,9.512,3500
0.0,INTERNET-100,10,LIA_lambda1_per_s,3500,0.9488857142857144,0.9466285714285715,0.9510571428571429,3500,0.9942008215206275,0.9930327822778557,0.9952973296836828,3500,0.9941505526461041,0.9930155592047901,0.9952436086517427,3500,0.9941505526461041,0.993011106506047,0.9952414654218446,3500,0.9999496395557906,0.9999320820458607,0.9999657330393599,3500,0.8889871136728374,0.8856595660368561,0.8923170318257347,3500,0.8889871136728374,0.8856779823969092,0.8923324056359833,3500,0.8941963303278556,0.891008941537096,0.8973326591773102,3500,2.499584640775408e-06,2.4913952685892586e-06,2.5085013492831164e-06,3500,15.34759115734062,15.322511889002504,15.371935926171139,3500,902.9495183513725,900.0253772836168,905.8413413679857,3500,9.488857142857142,9.466,9.510857142857143,3500
0.0,INTERNET-100,10,LIA_lambda2_per_s,3500,0.9488857142857144,0.9465714285714287,0.9511428571428572,3500,0.9942008215206275,0.9930207672822893,0.9953025696903958,3500,0.9939962395965182,0.9928451292189668,0.9950950188515061,3500,0.9939962395965182,0.9928210195717633,0.9950963357266687,3500,0.9997942149126765,0.9997430649093775,0.9998412535640758,3500,0.888809858024436,0.8854302875333978,0.8920711908287119,3500,0.888809858024436,0.885477113925626,0.8920845834809928,3500,0.894012599068283,0.8907644850150301,0.8971570367159003,3500,2.484171518257686e-06,2.475165462653552e-06,2.4937994711633237e-06,3500,15.347575744218101,15.322071774319799,15.372012032357903,3500,902.8110807601132,899.8841879499018,905.7017706601166,3500,9.488857142857142,9.465714285714286,9.511714285714286,3500
0.0,INTERNET-100,10,SyncVCG,3500,0.9488857142857144,0.9466857142857145,0.9511428571428572,3500,0.9942008215206275,0.993023852190618,0.9952967439036715,3500,0.9942008215206275,0.9930445322855133,0.9952542204127487,3500,0.9942008215206275,0.9930440857456121,0.9953124133039002,3500,1.0,1.0,1.0,3500,0.8889480340882392,0.885634520207366,0.89232617691102,3500,0.8889480340882392,0.885644384600066,0.8922694859471411,3500,0.8941631354154979,0.8909471086491467,0.8973216853394356,3500,1.0655950754880905e-06,1.0576715559831688e-06,1.074330515361258e-06,3500,15.793542777594906,15.777286030608575,15.809258068823944,3500,902.9540842785282,899.9995291807115,905.8264465896685,3500,9.488857142857142,9.466285714285714,9.511142857142858,3500
0.0,INTERNET-100,20,BatchVCG_B10ms,3500,0.9516428571428571,0.9500428571428571,0.9532571428571428,3500,0.9977956692323507,0.9972879467852481,0.9982618560444186,3500,0.9692115841598306,0.9668203458442095,0.9714868103215543,3500,0.9692115841598306,0.9667875908691624,0.9714734798581216,3500,0.9713601573765939,0.9690218497702314,0.9736943090558725,3500,0.8870912922177576,0.8830982098431417,0.8909782199715772,3500,0.8870912922177576,0.8831007218137166,0.8910398110045892,3500,0.8890670402540428,0.88512380929826,0.8929986426500015,3500,1.7607685710702624e-06,1.7491017401750598e-06,1.7739021418882268e-06,3500,14.117597435038004,14.062170926155796,14.17199246573575,3500,922.2268010830379,919.5402195897951,924.8576917944768,3500,19.032857142857143,19.001428571428573,19.064,3500
