eps_ms,topology,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,INTERNET-100,SyncVCG,17500,0.9975903176800549,0.9973225479754199,0.9978483935933437,17500,0.9498083652508237,0.9488659258012359,0.9507373772869377,17500,2.886567165010742e-06,2.860309089301154e-06,2.915909500692838e-06,17500,16.057320769440103,16.05296551203019,16.06157057303806,17500,953.5846573604856,952.7773738115653,954.4157167498413,17500,28.505942857142855,28.307255714285713,28.702404285714287,17500
0.0,STARLINK-200,BatchVCG_B10ms,17500,0.7018923046563462,0.6979477230764313,0.7058720071019242,17500,0.36040022838784735,0.3556562562292089,0.3651124212199773,17500,1.629593369684049e-06,1.6216122202708252e-06,1.63795170557153e-06,17500,33.239107725214296,33.097636795061696,33.37965112845213,17500,669.5141151664841,665.7027279335758,673.2427947150004,17500,28.477942857142857,28.278114285714285,28.678745714285714,17500
0.0,STARLINK-200,BatchVCG_B1ms,17500,0.5404667443196315,0.5360503302949139,0.5448196584231056,17500,0.037829307995085236,0.035819904014792035,0.03987720511558591,17500,1.5448142042649643e-06,1.5372086055244185e-06,1.552422288971554e-06,17500,24.239375925027314,24.10083638090181,24.37820170497968,17500,515.6680404655845,511.26368798505246,519.8636794623104,17500,28.477942857142857,28.280564285714284,28.68046,17500
0.0,STARLINK-200,BatchVCG_B20ms,17500,0.8403912697226927,0.8374339010920273,0.8433143248444022,17500,0.6344538582895046,0.63032377153588,0.6387147368078645,17500,1.914371264034084e-06,1.904064725718594e-06,1.924761404682483e-06,17500,43.2136935918957,43.07351919232353,43.35307999739668,17500,801.1431700362389,798.3210226763193,804.0066835346063,17500,28.477942857142857,28.27777,28.673087142857145,17500
0.0,STARLINK-200,BatchVCG_B50ms,17500,0.9925227924753586,0.992052498489138,0.9929806756707776,17500,0.9388689897942631,0.9377673479836297,0.9399553157698686,17500,2.864165763769831e-06,2.8469442865545196e-06,2.8814266632044957e-06,17500,66.9149827131492,66.8640656886747,66.96498384849095,17500,943.7401172453156,942.8478857624937,944.6239711239522,17500,28.477942857142857,28.273942857142856,28.680231428571428,17500
0.0,STARLINK-200,BatchVCG_B5ms,17500,0.613469092110507,0.6090728627005944,0.6177270813629706,17500,0.1870084240213405,0.18296314269482436,0.1910756819247126,17500,1.5698552929929325e-06,1.5613981738819606e-06,1.578463354048186e-06,17500,28.23940096611604,28.09836487906113,28.379700170276152,17500,585.3252013849965,581.2475497283548,589.4422722325099,17500,28.477942857142857,28.275085714285716,28.681545714285715,17500
0.0,STARLINK-200,FastVCG,17500,0.5231319989283739,0.5186818529766822,0.5275729288905878,17500,0.0,0.0,0.0,17500,1.5457565829690014e-06,1.5376502767737423e-06,1.5541454329754094e-06,17500,23.239376867406015,23.10042889314767,23.376112057344713,17500,499.1052270138138,494.89966395206704,503.32148943397345,17500,28.477942857142857,28.277768571428574,28.675662857142857,17500
0.0,STARLINK-200,HoldBack,17500,0.9975345329883649,0.9972683004835565,0.9977853534970109,17500,0.9491102803107767,0.9481691055451624,0.9500393954960833,17500,1.9799607340246438e-06,1.9672069874858217e-06,1.9932290050201114e-06,17500,68.7879101213848,68.77225022807082,68.80321996226299,17500,948.3514957091866,947.5439177455768,949.1588031147631,17500,28.477942857142857,28.278341428571427,28.67332142857143,17500
0.0,STARLINK-200,LIA_lambda0.5_per_s,17500,0.9971059829894395,0.9968480586017643,0.9973585006285985,17500,0.948223872269368,0.9472838198941752,0.9491629043866995,17500,6.931997137144208e-06,6.88832891506276e-06,6.976828721651275e-06,17500,68.11008463635487,68.08517001000101,68.13480373193893,17500,948.002599571277,947.189109079613,948.8237426728658,17500,28.477942857142857,28.28673857142857,28.678747142857144,17500
0.0,STARLINK-200,LIA_lambda1_per_s,17500,0.9961668256959109,0.995901829306696,0.996423383041576,17500,0.9463124025076304,0.9453771624030286,0.9472266902574822,17500,6.759729396019663e-06,6.718782692083291e-06,6.801256598139714e-06,17500,68.10991236861375,68.08417870310284,68.13557813846396,17500,947.1034541215005,946.2952469616176,947.9175547029198,17500,28.477942857142857,28.27754285714286,28.680347142857144,17500
0.0,STARLINK-200,LIA_lambda2_per_s,17500,0.9936260399648648,0.9933191904962643,0.9939161913260979,17500,0.9412308408253544,0.9403065766343052,0.9421564081524907,17500,6.7322144218321355e-06,6.688426739669272e-06,6.775934949317681e-06,17500,68.10988485363956,68.08514335446175,68.1346291817355,17500,944.6738434752829,943.8536046723907,945.5025808970978,17500,28.477942857142857,28.282,28.67857714285714,17500
0.0,STARLINK-200,SyncVCG,17500,0.9975345329883649,0.997275896059137,0.9977799466507736,17500,0.9491102803107767,0.948157605658322,0.9500402132263918,17500,2.4232327938079832e-06,2.407798956181588e-06,2.439103232463822e-06,17500,68.78835339344458,68.77262889552905,68.80343511765918,17500,948.3514535797244,947.5231030085384,949.1482309830006,17500,28.477942857142857,28.283640000000002,28.674457142857143,17500
