eps_ms,topology,bidder_count,mechanism,g1ms,g1ms_ci_low,g1ms_ci_high,sup_g,sup_g_ci_low,sup_g_ci_high,instance_count,bidder_sample_count,delta_grid_ms,g_delta,g_delta_ci_low,g_delta_ci_high
0.0,STARLINK-200,200,LIA_lambda0.5_per_s,-0.0038430374722643597,-0.005535747497204024,-0.0022581492226887026,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0009882449603983785, -0.001965588656818954, -0.0038430374722643597, -0.007599343483161829, -0.017942609945536786, -0.029417077274138045]","[-0.0014317496121308622, -0.002854250669485822, -0.005622204794961332, -0.011091600059107943, -0.026351096959870944, -0.04396087904735868]","[-0.0005923810349324527, -0.0011712432297547107, -0.00225619403591132, -0.004437057537029279, -0.010565289474036286, -0.016604724126924975]"
0.0,STARLINK-200,200,LIA_lambda1_per_s,-0.0028376089531727757,-0.004968449413784861,-0.0010369764990056864,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0008853580064879679, -0.001598089633269228, -0.0028376089531727757, -0.005019880038664405, -0.009747845519087832, -0.016309160154797248]","[-0.0014774677762174758, -0.002754937161427769, -0.00495684833681859, -0.008995944167901972, -0.018476886370822187, -0.03231491301708147]","[-0.00039171299582827266, -0.0006171983569249961, -0.0011057122424508227, -0.0017478961974011975, -0.0028124601837938366, -0.003947825430726452]"
0.0,STARLINK-200,200,LIA_lambda2_per_s,-0.010814708056565949,-0.016536004442603076,-0.0054897571877828835,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0027493707690718567, -0.005500116567255281, -0.010814708056565949, -0.019920999782245416, -0.04006865921794488, -0.057931971211145177]","[-0.004316025034910061, -0.008622957212036953, -0.016896603819426922, -0.03116311056023319, -0.06409128299626789, -0.09689474919350818]","[-0.00137735807997174, -0.00275570120969168, -0.005505955230175551, -0.010259326684281943, -0.019063417279737968, -0.026044944687500262]"
0.0,STARLINK-200,500,SyncVCG,0.0,0.0,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,500,FastVCG,0.20088874903351464,0.0,0.5453019765911219,5.66436238340828,3.455570935815413,8.180720589150999,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.048917926557241524, 0.20088874903351464, 0.22520933042826763, 1.764661532352035, 5.66436238340828]","[0.0, 0.0, 0.0, 0.008446343952180557, 0.5658323970809636, 3.497960016484071]","[0.0, 0.14675377967172457, 0.5621946644954829, 0.5854967954284472, 3.2517216251704912, 8.106542720111491]"
0.0,STARLINK-200,500,BatchVCG_B0.5ms,0.2533776802117642,0.007964816487072346,0.5693629396087366,4.771505616438705,2.6515217510749483,7.168673834986229,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.17484046805241138, 0.2533776802117642, 0.2533776802117642, 0.34316617582832964, 4.771505616438705]","[0.0, 0.0, 0.007964816487072346, 0.007964816487072346, 0.07524702852330253, 2.6521286765799132]","[0.0, 0.4413095591468593, 0.5693629396087366, 0.57916416685537, 0.6975377025424042, 7.22832231712814]"
0.0,STARLINK-200,500,BatchVCG_B1ms,0.0050887112287020505,0.0,0.015266133686106152,6.740091278304863,4.201721691556104,9.529634277772578,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0050887112287020505, 0.7236583761245137, 3.2780190979354757, 6.740091278304863]","[0.0, 0.0, 0.0, 0.05700323240480511, 1.6791635280578177, 4.257470396486817]","[0.0, 0.0, 0.015266133686106152, 1.6333546414287694, 5.115623799967224, 9.484792757735285]"
0.0,STARLINK-200,500,BatchVCG_B2ms,0.37388419278088786,0.0,0.916593720215428,3.538026056004475,2.0104559249320046,5.306314039125534,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.025269886690142174, 0.19409522134379453, 0.37388419278088786, 0.3818490092679602, 1.9031150627761884, 3.538026056004475]","[0.0, 0.0, 0.0, 0.007964816487072346, 0.8328007560883549, 1.9719117598129663]","[0.07580966007042653, 0.5570157773412413, 0.9165937202154281, 0.9165937202154281, 3.156218743216985, 5.249911781898008]"
0.0,STARLINK-200,500,BatchVCG_B5ms,0.0,0.0,0.0,3.3598752104452716,1.9192254809039495,5.071266912839106,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.6366931918096099, 3.3598752104452716]","[0.0, 0.0, 0.0, 0.0, 0.14431865174298866, 1.8595339001725457]","[0.0, 0.0, 0.0, 0.0, 1.3109489682811752, 4.993825396379083]"
0.0,STARLINK-200,500,BatchVCG_B10ms,0.0063847062750019175,0.0,0.019154118825005752,1.2461472294931857,0.48593145699223667,2.2501433158484887,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0063847062750019175, 0.0063847062750019175, 0.0063847062750019175, 0.17434726697414743, 0.34980305360857517, 1.2461472294931857]","[0.0, 0.0, 0.0, 0.0, 0.0063847062750019175, 0.4927919977895937]","[0.019154118825005752, 0.019154118825005752, 0.019154118825005752, 0.5230418009224422, 0.801011869102499, 2.2583894005724723]"
0.0,STARLINK-200,500,HoldBack,0.0,0.0,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,500,LIA_lambda0.25_per_s,-0.000895587827734107,-0.0014935373489703499,-0.0003974329815501153,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.00022387596703110833, -0.0004477659267481613, -0.000895587827734107, -0.001791399580415282, -0.003941384960692494, -0.005897077092716472]","[-0.00037338614232558943, -0.0007465848042175196, -0.0014932824276313057, -0.0029877141134301796, -0.006807531092563105, -0.010528456386828845]","[-9.937063386014416e-05, -0.0001987568543098405, -0.0003975990574762762, -0.0007949935430288407, -0.0015726061711257445, -0.0020531300587038003]"
0.0,STARLINK-200,500,LIA_lambda0.5_per_s,-0.0011887673079875641,-0.0021822349305732564,-0.0003948669357713698,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0002971361058513594, -0.0005943093560373654, -0.0011887673079875641, -0.0023423348366614395, -0.0052545739829330165, -0.009087632478443264]","[-0.0005454213740687464, -0.0010908408694316972, -0.0021826114321630346, -0.004322193664697862, -0.009862649435392227, -0.017709255402504707]","[-9.86982253266433e-05, -0.00019684165893263524, -0.0003947972299508365, -0.0007585539064172281, -0.0013483280760522576, -0.0022179581927152868]"
0.0,STARLINK-200,500,LIA_lambda1_per_s,-0.002784077566064661,-0.005166003004134497,-0.000797041309617407,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.000695758405999095, -0.0013916907733436347, -0.002784077566064661, -0.005570940602197834, -0.010500011993693487, -0.01115766833563689]","[-0.0011942271480702617, -0.0025828186249161754, -0.004777648574787051, -0.010327220290233013, -0.0189866814174452, -0.020618730379868628]","[-0.0001992835140564239, -0.00039825925551253933, -0.0007966860109867276, -0.001594880059197203, -0.003242682574490391, -0.00342454490793898]"
0.0,STARLINK-200,500,LIA_lambda2_per_s,-0.0031510147866722943,-0.006318187055924637,-0.0007815128754526995,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0007915804683184889, -0.0015835568258356488, -0.0031510147866722943, -0.004493902869591376, -0.006857075374094392, -0.008602028907840986]","[-0.0015894149669180933, -0.0031752211045197334, -0.006318187055924637, -0.00944000014170715, -0.016863399825891974, -0.02192903749292013]","[-0.00019560594239496822, -0.00039130971221561597, -0.0007815128754526995, -0.0007815128754526995, -0.0007815128754526995, -0.0007815128754526995]"
0.0,STARLINK-200,1000,SyncVCG,0.0,0.0,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,1000,FastVCG,0.0,0.0,0.0,3.918944145525312,2.055986518046201,6.031892845420935,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 1.5194732194097906, 3.918944145525312]","[0.0, 0.0, 0.0, 0.0, 0.4389730503224075, 2.1123942622239453]","[0.0, 0.0, 0.0, 0.0, 2.9112713009046587, 6.030952329004541]"
