eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B10ms,46.8777095343911,46.69261728143489,47.053300128991225,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B1ms,55.8782696532079,55.693077780946425,56.06133422349526,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B2ms,54.878167166467094,54.69244426641471,55.05733466458635,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,BatchVCG_B5ms,51.8780889332055,51.695825941528526,52.06555515996767,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,FastVCG,56.87812415959714,56.697706274423304,57.05844016068538,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,HoldBack,-0.028457722800884464,-0.033865823979304883,-0.023088525352571936,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda0.5_per_s,SyncVCG,-0.03434869804150246,-0.03982549331302384,-0.029120213848593857,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B0.5ms,56.3779865223675,56.198099854220835,56.55879994684756,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B10ms,46.877535256929036,46.69396206192794,47.059700226657846,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B1ms,55.878095375745836,55.69956126934505,56.0631061000284,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B2ms,54.87799288900503,54.699925921577226,55.05773248500723,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,BatchVCG_B5ms,51.87791465574343,51.69481396653288,52.06127767712074,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,FastVCG,56.87794988213508,56.69493237841796,57.05822546560748,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,HoldBack,-0.028632000262949684,-0.03413987594078734,-0.023301326967505646,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda1_per_s,SyncVCG,-0.03452297550356768,-0.03994355556311583,-0.02931741823581794,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B0.5ms,56.378047713543566,56.19915998652331,56.563972225453135,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B10ms,46.8775964481051,46.69724455928632,47.05609799913743,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B1ms,55.8781565669219,55.69504289978053,56.06178473335795,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B2ms,54.878054080181094,54.69549107372599,55.06096591594973,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,BatchVCG_B5ms,51.8779758469195,51.69500590203087,52.06010937101992,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,FastVCG,56.878011073311136,56.69638717357495,57.06043724034124,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,HoldBack,-0.028570809086885373,-0.03400583864944139,-0.02327610187190941,5000
0.0,STARLINK-200,clearing_latency_ms,LIA_lambda2_per_s,SyncVCG,-0.03446178432750337,-0.03984767502036034,-0.029144512140899748,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,BatchVCG_B0.5ms,466.5309882078005,458.317250781671,474.4932038343497,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,BatchVCG_B10ms,188.4453492163093,182.90661649460856,194.12021281183715,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,BatchVCG_B1ms,448.2615648639478,440.25298005714,456.20280239851854,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,BatchVCG_B2ms,413.9329312547822,405.98815381451993,421.70025192380837,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,BatchVCG_B5ms,317.75874127214684,310.307288617933,325.01086517812365,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,FastVCG,484.4433419519544,476.3645470978759,492.49110570763975,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,HoldBack,-0.4397967642918902,-0.4720628767412588,-0.4084236695766039,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.25_per_s,SyncVCG,-0.4392138851916799,-0.47172277537111246,-0.4073436930086428,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B0.5ms,465.8785004010313,457.7944201914844,474.02333018581265,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B10ms,187.79286140954008,182.20391282422452,193.3506984034901,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B1ms,447.6090770571787,439.5285913756563,455.433854618064,5000
