eps_ms,topology,bidder_count,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,1000,HoldBack,1000,0.9999287094482595,0.9999033968509938,0.9999518042778828,1000,0.9988640138244643,0.9987909273124789,0.9989351543568132,1000,5.5748948827385905e-05,5.541590790380724e-05,5.607964099908713e-05,1000,1195264.0813845436,1195264.078870319,1195264.0837741664,1000,1.229879710839268e-49,1.2297979216221934e-49,1.2299603158649891e-49,1000,930.524,930.034,931.014,1000
0.0,DSN-30,1000,LIA_lambda0.25_per_s,1000,0.9972428031041807,0.9970333776814027,0.997446976290663,1000,0.993376066594053,0.993074238113949,0.9936779336388322,1000,0.0001824342677136883,0.00018125040401355364,0.00018382679734786506,1000,1195264.169348633,1195264.1656212348,1195264.1730372226,1000,1.2265652865329015e-49,1.2262961338088889e-49,1.226823106205788e-49,1000,930.524,930.0449749999999,931.015025,1000
0.0,DSN-30,1000,LIA_lambda0.5_per_s,1000,0.9967618563678272,0.99653515474156,0.9969820211360529,1000,0.9925143896347266,0.9921980031627207,0.9928277943182949,1000,0.0001800165466265753,0.00017912609303893988,0.0001809170831082156,1000,1195264.1669309116,1195264.1633091625,1195264.1705606405,1000,1.2259739107924756e-49,1.2256821040114106e-49,1.226253872365574e-49,1000,930.524,930.0309749999999,931.00805,1000
0.0,DSN-30,1000,LIA_lambda1_per_s,1000,0.9960031698696857,0.9957385072817015,0.9962603454547901,1000,0.9909192818400416,0.9905570612716665,0.9912745055523885,1000,0.00017977070051711051,0.0001789901060779812,0.0001805749820341589,1000,1195264.1666850653,1195264.1630591885,1195264.17028277,1000,1.2250408007105827e-49,1.2247157284402038e-49,1.2253662017767945e-49,1000,930.524,930.036975,931.001,1000
0.0,DSN-30,1000,LIA_lambda2_per_s,1000,0.9947175702971516,0.9943890602969114,0.9950440628888096,1000,0.988384739097754,0.9879351856355796,0.9888396023141263,1000,0.0001795751005411148,0.00017874976462917402,0.00018041040833340958,1000,1195264.1664894652,1195264.1628923656,1195264.1701259823,1000,1.2234595463471534e-49,1.223056883427402e-49,1.2238550992026564e-49,1000,930.524,930.040975,931.001,1000
0.0,DSN-30,1000,SyncVCG,1000,0.9999287094482595,0.9999032165517204,0.9999512203069089,1000,0.9988640138244643,0.998790934022708,0.9989341469775649,1000,8.260110719129443e-05,8.18818828847725e-05,8.331059027113952e-05,1000,1195264.108236702,1195264.1056636288,1195264.1106988739,1000,1.2298764084018944e-49,1.2297952705933086e-49,1.2299572116919628e-49,1000,930.524,930.031975,931.003,1000
0.0,INTERNET-100,50,BatchVCG_B0.5ms,1000,0.559751828219976,0.5405231274077585,0.5780498760148902,1000,0.09439950397060137,0.08210637789776035,0.10697553922688353,1000,2.201171359047294e-06,2.1799025969812646e-06,2.2237129101995377e-06,1000,3.4962836036425102,3.4037141440673815,3.5897304922419133,1000,548.9321904131667,531.2798148218017,567.2294196564887,1000,47.491,47.394,47.585,1000
0.0,INTERNET-100,50,BatchVCG_B10ms,1000,0.9757425340787815,0.9730857665735393,0.9783282841576099,1000,0.9286985670063702,0.9245724522437525,0.9328566205004801,1000,3.7176640471443536e-06,3.6583886307198552e-06,3.7884483201196417e-06,1000,12.980884269288813,12.890946199362416,13.071285507710384,1000,956.1215272060035,953.1978150249249,958.8790658928539,1000,47.491,47.395,47.585,1000
0.0,INTERNET-100,50,BatchVCG_B1ms,1000,0.6017815420719083,0.5835478565931049,0.620210898554772,1000,0.1922822529958093,0.17588221386045366,0.20941020469197577,1000,2.146915183402598e-06,2.1297110099112615e-06,2.1645694127073513e-06,1000,3.9962293474668655,3.903625248933854,4.089224107642074,1000,590.2669997978032,572.541600405719,607.5211912411178,1000,47.491,47.395975,47.588,1000
0.0,INTERNET-100,50,BatchVCG_B2ms,1000,0.6984704445057954,0.6817069875946669,0.7146818100935807,1000,0.3807174751788209,0.36147852462376684,0.40076162874731136,1000,2.258077962324023e-06,2.2238495614146814e-06,2.300084344460629e-06,1000,4.996340510245786,4.905876831623074,5.090373653252099,1000,685.0165731605764,668.9238275263,700.950079790826,1000,47.491,47.391,47.586,1000
