topology,instance_id,bidder_count,feasible_count,infeasible_count,feasible_fraction,mechanism,horizon_ms,opt_value,winner_id,winner_value,payment,welfare_ratio,revenue_ratio,decision_time_ms,clearing_latency_ms,effective_welfare,compute_time_s,clique_number_w,eps_ms
INTERNET-100,599,1000,939,61,0.939,LIA_lambda0.25_per_s,16.226430553893824,998.2878911384231,708,998.2878911384231,998.0763659805928,1.0,0.9997881120669618,16.410318045264937,16.410253356378906,996.6510188585821,0.00018741609528660774,939,0.0
INTERNET-100,599,1000,939,61,0.939,LIA_lambda0.5_per_s,16.226430553893824,998.2878911384231,637,997.6941851634742,997.5235138855589,0.9994052757924652,0.999234311805593,16.40573593819783,16.405671249311798,996.0587427758786,0.0001828339882194996,939,0.0
INTERNET-100,599,1000,939,61,0.939,LIA_lambda1_per_s,16.226430553893824,998.2878911384231,637,997.6941851634742,996.7597219073333,0.9994052757924652,0.998469209889597,16.40644397618518,16.40637928729915,996.0586722511383,0.000183542026206851,939,0.0
INTERNET-100,599,1000,939,61,0.939,LIA_lambda2_per_s,16.226430553893824,998.2878911384231,637,997.6941851634742,996.0174893990084,0.9994052757924652,0.9977257044189671,16.42194293005661,16.421878241170578,996.0571284655933,0.00019904098007827997,939,0.0
INTERNET-100,600,1000,953,47,0.953,SyncVCG,16.226430553893824,999.2566561071815,592,999.2566561071815,998.3713294470939,1.0,0.9991140147481864,16.31730563468047,16.31691677728294,997.6275068336088,9.087508078664541e-05,953,0.0
INTERNET-100,600,1000,953,47,0.953,HoldBack,16.226430553893824,999.2566561071815,592,999.2566561071815,998.3713294470939,1.0,0.9991140147481864,16.277597648973842,16.277208791576314,997.6314682193519,5.1167095080018044e-05,953,0.0
INTERNET-100,600,1000,953,47,0.953,LIA_lambda0.25_per_s,16.226430553893824,999.2566561071815,592,999.2566561071815,998.233794930825,1.0,0.998976377920422,16.394918768829807,16.39452991143228,997.6197639639043,0.00017012492753565311,953,0.0
INTERNET-100,600,1000,953,47,0.953,LIA_lambda0.5_per_s,16.226430553893824,999.2566561071815,592,999.2566561071815,998.0962793611559,1.0,0.998838760053352,16.39366881751935,16.393279960121824,997.6198886615254,0.00016887497622519732,953,0.0
INTERNET-100,600,1000,953,47,0.953,LIA_lambda1_per_s,16.226430553893824,999.2566561071815,592,999.2566561071815,997.8213050511825,1.0,0.9985635811908518,16.392834934569105,16.392446077171577,997.6199718513504,0.00016804109327495098,953,0.0
INTERNET-100,600,1000,953,47,0.953,LIA_lambda2_per_s,16.226430553893824,999.2566561071815,592,999.2566561071815,997.2715836756274,1.0,0.9980134508792893,16.392460892140075,16.392072034742547,997.6200091665709,0.00016766705084592104,953,0.0
INTERNET-100,601,1000,950,50,0.95,SyncVCG,16.226430553893824,998.4663637280902,885,998.4663637280902,998.3013428241013,1.0,0.9998347256252351,16.318805529686887,16.31865359661958,996.8383297837196,9.237497579306364e-05,950,0.0
INTERNET-100,601,1000,950,50,0.95,HoldBack,16.226430553893824,998.4663637280902,885,998.4663637280902,998.3013428241013,1.0,0.9998347256252351,16.278097536365767,16.27794560329846,996.8423877207862,5.16669824719429e-05,950,0.0
INTERNET-100,601,1000,950,50,0.95,LIA_lambda0.25_per_s,16.226430553893824,998.4663637280902,885,998.4663637280902,998.4466077984918,1.0,0.9999802137254532,16.418265990334145,16.418114057266838,996.8284152330779,0.00019295804668217897,950,0.0
INTERNET-100,601,1000,950,50,0.95,LIA_lambda0.5_per_s,16.226430553893824,998.4663637280902,606,998.203563523831,997.98032472429,0.9997367961367493,0.9995132144442148,16.429767009223394,16.429615076156086,996.5648999913573,0.00020445906557142735,950,0.0
INTERNET-100,601,1000,950,50,0.95,LIA_lambda1_per_s,16.226430553893824,998.4663637280902,606,998.203563523831,997.4945223172563,0.9997367961367493,0.9990266658486068,16.401765864695005,16.401613931627697,996.5676904910438,0.00017645792104303837,950,0.0
INTERNET-100,601,1000,950,50,0.95,LIA_lambda2_per_s,16.226430553893824,998.4663637280902,606,998.203563523831,996.523626832858,0.9997367961367493,0.9980542790765846,16.40426600014656,16.404114067079252,996.5674413356537,0.00017895805649459362,950,0.0
INTERNET-100,602,1000,956,44,0.956,SyncVCG,16.226430553893824,997.293468552598,780,997.293468552598,997.0806119261615,1.0,0.9997865657069374,16.324430601622243,16.318956482841237,995.6673168969915,9.80000477284193e-05,956,0.0
INTERNET-100,602,1000,956,44,0.956,HoldBack,16.226430553893824,997.293468552598,780,997.293468552598,997.0806119261615,1.0,0.9997865657069374,16.29543061363258,16.289956494851573,995.6702043352013,6.900005973875523e-05,956,0.0
INTERNET-100,602,1000,956,44,0.956,LIA_lambda0.25_per_s,16.226430553893824,997.293468552598,780,997.293468552598,997.2205249915899,1.0,0.9999268584791656,16.42198849494638,16.416514376165374,995.6576034237839,0.00019591604359447956,956,0.0
INTERNET-100,602,1000,956,44,0.956,LIA_lambda0.5_per_s,16.226430553893824,997.293468552598,743,997.0806119261615,997.0136415849994,0.9997865657069374,0.9997194136165308,16.3998644615251,16.394390342744096,995.4472982755582,0.00017379201017320156,956,0.0
INTERNET-100,602,1000,956,44,0.956,LIA_lambda1_per_s,16.226430553893824,997.293468552598,743,997.0806119261615,996.7338931330376,0.9997865657069374,0.9994389059617801,16.407780354163368,16.402306235382362,995.4465102904761,0.00018170790281146765,956,0.0
INTERNET-100,602,1000,956,44,0.956,LIA_lambda2_per_s,16.226430553893824,997.293468552598,743,997.0806119261615,996.5627850379619,0.9997865657069374,0.9992673335004424,16.41248947034659,16.407015351565583,995.4460415232593,0.000186417018994689,956,0.0
INTERNET-100,603,1000,947,53,0.947,SyncVCG,16.226430553893824,999.779715676832,292,999.779715676832,998.8791834862216,1.0,0.9990992693925573,16.320471549357553,16.317008051653218,998.1497045166869,9.40409954637289e-05,947,0.0
INTERNET-100,603,1000,947,53,0.947,HoldBack,16.226430553893824,999.779715676832,292,999.779715676832,998.8791834862216,1.0,0.9990992693925573,16.279888586092074,16.27642508838774,998.1537553121858,5.3458032198250294e-05,947,0.0
INTERNET-100,603,1000,947,53,0.947,LIA_lambda0.25_per_s,16.226430553893824,999.779715676832,292,999.779715676832,998.3134819277391,1.0,0.9985334431914331,16.40910471572896,16.405641218024627,998.140857639011,0.00018295797053724527,947,0.0
INTERNET-100,603,1000,947,53,0.947,LIA_lambda0.5_per_s,16.226430553893824,999.779715676832,292,999.779715676832,998.0479371243844,1.0,0.9982678398798327,16.401604775035583,16.39814127733125,998.1416062390152,0.00017545802984386683,947,0.0
INTERNET-100,603,1000,947,53,0.947,LIA_lambda1_per_s,16.226430553893824,999.779715676832,396,996.0401287590051,995.7611773734463,0.9962595891282959,0.9959805762805808,16.407813786225223,16.404350288520888,994.4075290945995,0.0001816670410335064,947,0.0
INTERNET-100,603,1000,947,53,0.947,LIA_lambda2_per_s,16.226430553893824,999.779715676832,396,996.0401287590051,991.7587912782353,0.9962595891282959,0.9919773083281984,16.414646783539855,16.41118328583552,994.406849616434,0.00018850003834813833,947,0.0
INTERNET-100,604,1000,956,44,0.956,SyncVCG,16.226430553893824,999.5105664614642,940,999.5105664614642,998.7552883282607,1.0,0.9992443520273353,16.30926459557124,16.30851394074873,997.8818417257509,8.283404167741537e-05,956,0.0
INTERNET-100,604,1000,956,44,0.956,HoldBack,16.226430553893824,999.5105664614642,940,999.5105664614642,998.7552883282607,1.0,0.9992443520273353,16.287638586896737,16.286887932074226,997.8839997482208,6.1208033002913e-05,956,0.0
INTERNET-100,604,1000,956,44,0.956,LIA_lambda0.25_per_s,16.226430553893824,999.5105664614642,940,999.5105664614642,998.5767747389402,1.0,0.9990657510246941,16.42221693370447,16.421466278881958,997.8705704806864,0.0001986249117180705,956,0.0
INTERNET-100,604,1000,956,44,0.956,LIA_lambda0.5_per_s,16.226430553893824,999.5105664614642,940,999.5105664614642,998.3982930564356,1.0,0.9988871819444927,16.411842000223253,16.41109134540074,997.8716057653025,0.00018824997823685408,956,0.0
INTERNET-100,604,1000,956,44,0.956,LIA_lambda1_per_s,16.226430553893824,999.5105664614642,940,999.5105664614642,999.4212633106644,1.0,0.9999106531198404,16.413009063824568,16.412258409002057,997.8714893073463,0.0001894170418381691,956,0.0
INTERNET-100,604,1000,956,44,0.956,LIA_lambda2_per_s,16.226430553893824,999.5105664614642,220,994.3061814775211,990.992761065146,0.9947930665682024,0.9914780236626477,16.391175952292535,16.390425297470024,992.6778062111943,0.0001675839303061366,956,0.0
INTERNET-100,605,1000,954,46,0.954,SyncVCG,16.226430553893824,999.146047528488,112,999.146047528488,996.9523613649974,1.0,0.9978044389317088,16.30538854743101,16.303016081671117,997.5184652059411,7.895799353718758e-05,954,0.0
INTERNET-100,605,1000,954,46,0.954,HoldBack,16.226430553893824,999.146047528488,112,999.146047528488,996.9523613649974,1.0,0.9978044389317088,16.277305562931378,16.274933097171484,997.5212665394341,5.0875009037554264e-05,954,0.0
INTERNET-100,605,1000,954,46,0.954,LIA_lambda0.25_per_s,16.226430553893824,999.146047528488,112,999.146047528488,997.0411610186746,1.0,0.9978933144808809,16.390368770259986,16.387996304500092,997.5099883078146,0.0001657500397413969,954,0.0
INTERNET-100,605,1000,954,46,0.954,LIA_lambda0.5_per_s,16.226430553893824,999.146047528488,112,999.146047528488,997.1299685818365,1.0,0.9979821979462977,16.390368770259986,16.387996304500092,997.5099883078146,0.0001657500397413969,954,0.0
INTERNET-100,605,1000,954,46,0.954,LIA_lambda1_per_s,16.226430553893824,999.146047528488,112,999.146047528488,997.9709177220288,1.0,0.9988238658308602,16.39016073607988,16.387788270319987,997.5100090594322,0.00016554200556129217,954,0.0
INTERNET-100,605,1000,954,46,0.954,LIA_lambda2_per_s,16.226430553893824,999.146047528488,979,993.7703355461877,992.8686435217993,0.9946196934916594,0.993717230807031,16.39207669944651,16.389704233686615,992.1429093745896,0.00016745796892791986,954,0.0
INTERNET-100,606,1000,946,54,0.946,SyncVCG,16.226430553893824,996.5161157286483,771,996.5161157286483,996.2797642104234,1.0,0.9997628221817044,16.308972509528775,16.308840576832218,994.8922380203452,8.254195563495159e-05,946,0.0
INTERNET-100,606,1000,946,54,0.946,HoldBack,16.226430553893824,996.5161157286483,771,996.5161157286483,996.2797642104234,1.0,0.9997628221817044,16.27776447213002,16.277632539433462,994.8953428886072,5.133391823619604e-05,946,0.0
INTERNET-100,606,1000,946,54,0.946,LIA_lambda0.25_per_s,16.226430553893824,996.5161157286483,567,996.2797642104234,995.7156467963699,0.9997628221817044,0.9991967325769809,16.419059020250554,16.418927087553996,994.6453218863322,0.00019337504636496305,946,0.0
INTERNET-100,606,1000,946,54,0.946,LIA_lambda0.5_per_s,16.226430553893824,996.5161157286483,567,996.2797642104234,994.9158208547072,0.9997628221817044,0.9983941103925139,16.417059005021567,16.41692707232501,994.6455208169313,0.00019137503113597631,946,0.0
INTERNET-100,606,1000,946,54,0.946,LIA_lambda1_per_s,16.226430553893824,996.5161157286483,567,996.2797642104234,993.3180958776732,0.9997628221817044,0.9967907996664592,16.398226032748337,16.39809410005178,994.6473940318466,0.00017254205886274576,946,0.0
INTERNET-100,606,1000,946,54,0.946,LIA_lambda2_per_s,16.226430553893824,996.5161157286483,567,996.2797642104234,991.8246758949199,0.9997628221817044,0.995292158591637,16.401933977163846,16.40180204446729,994.64702522219,0.00017625000327825546,946,0.0
INTERNET-100,607,1000,948,52,0.948,SyncVCG,16.226430553893824,997.9157067348477,863,997.7309681539544,992.6539859624526,0.9998148755654946,0.9947272893523128,16.312264501999397,16.30886321239544,996.1051085222024,8.583394810557365e-05,948,0.0
INTERNET-100,607,1000,948,52,0.948,HoldBack,16.226430553893824,997.9157067348477,863,997.7309681539544,992.6539859624526,0.9998148755654946,0.9947272893523128,16.279221526298006,16.27582023669405,996.10839995533,5.279097240418196e-05,948,0.0
INTERNET-100,607,1000,948,52,0.948,LIA_lambda0.25_per_s,16.226430553893824,997.9157067348477,863,997.7309681539544,993.0244731358821,0.9998148755654946,0.9950985503425238,16.392387396748422,16.388986107144465,996.0971274716987,0.00016670802142471075,948,0.0
INTERNET-100,607,1000,948,52,0.948,LIA_lambda0.5_per_s,16.226430553893824,997.9157067348477,863,997.7309681539544,993.3950985858366,0.9998148755654946,0.9954699498980707,16.392512426804064,16.389111137200107,996.0971150174909,0.00016683305148035288,948,0.0
INTERNET-100,607,1000,948,52,0.948,LIA_lambda1_per_s,16.226430553893824,997.9157067348477,863,997.7309681539544,994.1367645217828,0.9998148755654946,0.996213164912065,16.39538730317658,16.391986013572623,996.096828651926,0.00016970792785286903,948,0.0
INTERNET-100,607,1000,948,52,0.948,LIA_lambda2_per_s,16.226430553893824,997.9157067348477,863,997.7309681539544,995.6217579840788,0.9998148755654946,0.9977012600009327,16.392679366375564,16.389278076771607,996.0970983886884,0.0001669999910518527,948,0.0
INTERNET-100,608,1000,952,48,0.952,SyncVCG,16.226430553893824,999.8539546074576,325,999.8539546074576,999.6524880095975,1.0,0.9997985039745738,16.30543057336219,16.30493732569559,998.2250273397123,7.90000194683671e-05,952,0.0
INTERNET-100,608,1000,952,48,0.952,HoldBack,16.226430553893824,999.8539546074576,325,999.8539546074576,999.6524880095975,1.0,0.9997985039745738,16.277888570863087,16.277395323196487,998.2277766551181,5.1458016969263554e-05,952,0.0
INTERNET-100,608,1000,952,48,0.952,LIA_lambda0.25_per_s,16.226430553893824,999.8539546074576,126,999.6524880095975,999.4118856693627,0.9997985039745738,0.9995578664903432,16.399798099127032,16.399304851460432,998.0144709041548,0.00017545802984386683,952,0.0
INTERNET-100,608,1000,952,48,0.952,LIA_lambda0.5_per_s,16.226430553893824,999.8539546074576,126,999.6524880095975,998.9700121847588,0.9997985039745738,0.9991159284627266,16.40017400420121,16.39968075653461,998.014433388285,0.000175833934918046,952,0.0
INTERNET-100,608,1000,952,48,0.952,LIA_lambda1_per_s,16.226430553893824,999.8539546074576,126,999.6524880095975,998.2750028086786,0.9997985039745738,0.9984208175689029,16.4110901525136,16.410596904847,998.0133439415224,0.00018675008323043585,952,0.0
INTERNET-100,608,1000,952,48,0.952,LIA_lambda2_per_s,16.226430553893824,999.8539546074576,126,999.6524880095975,998.6712851878106,0.9997985039745738,0.9988171578317042,16.412132069643953,16.411638821977352,998.0132399568079,0.00018779200036078691,952,0.0
INTERNET-100,609,1000,947,53,0.947,SyncVCG,16.226430553893824,998.3998964335208,724,998.3998964335208,998.055844801185,1.0,0.9996553969671222,16.322888447854,16.322427810902138,996.7715946633432,9.64578939601779e-05,947,0.0
INTERNET-100,609,1000,947,53,0.947,HoldBack,16.226430553893824,998.3998964335208,724,998.3998964335208,998.055844801185,1.0,0.9996553969671222,16.28801356064834,16.287552923696477,996.7750708990983,6.158300675451756e-05,947,0.0
INTERNET-100,609,1000,947,53,0.947,LIA_lambda0.25_per_s,16.226430553893824,998.3998964335208,56,998.055844801185,997.5618429055579,0.9996553969671222,0.9991606033504645,16.40182491591361,16.401364278961747,996.4202387282577,0.00017954199574887753,947,0.0
INTERNET-100,609,1000,947,53,0.947,LIA_lambda0.5_per_s,16.226430553893824,998.3998964335208,56,998.055844801185,997.0761012771919,0.9996553969671222,0.9986740832395339,16.401783006397753,16.40132236944589,996.4202429042067,0.00017950008623301983,947,0.0
INTERNET-100,609,1000,947,53,0.947,LIA_lambda1_per_s,16.226430553893824,998.3998964335208,56,998.055844801185,996.7401717640325,0.9996553969671222,0.9983376153428931,16.38865799376902,16.388197356817155,996.4215507078922,0.00016637507360428572,947,0.0
INTERNET-100,609,1000,947,53,0.947,LIA_lambda2_per_s,16.226430553893824,998.3998964335208,56,998.055844801185,996.0686522382739,0.9996553969671222,0.9976650195942782,16.386907922235995,16.38644728528413,996.4217250888064,0.0001646250020712614,947,0.0
INTERNET-100,610,1000,951,49,0.951,SyncVCG,16.226430553893824,999.9111761460634,813,999.9111761460634,998.2484818324818,1.0,0.9983371579863822,16.30563953886487,16.297310493364442,998.2829170283311,7.920898497104645e-05,951,0.0
INTERNET-100,610,1000,951,49,0.951,HoldBack,16.226430553893824,999.9111761460634,813,999.9111761460634,998.2484818324818,1.0,0.9983371579863822,16.27743059298702,16.269101547486592,998.2857330831807,5.100003909319639e-05,951,0.0
INTERNET-100,610,1000,951,49,0.951,LIA_lambda0.25_per_s,16.226430553893824,999.9111761460634,813,999.9111761460634,998.8688728461609,1.0,0.9989576041104772,16.39062527976003,16.382296234259602,998.2744330830492,0.00016670802142471075,951,0.0
INTERNET-100,610,1000,951,49,0.951,LIA_lambda0.5_per_s,16.226430553893824,999.9111761460634,813,999.9111761460634,999.5325675781243,1.0,0.9996213577996013,16.390626211082605,16.382297165582177,998.2744329900777,0.00016670895274728537,951,0.0
INTERNET-100,610,1000,951,49,0.951,LIA_lambda1_per_s,16.226430553893824,999.9111761460634,278,996.8587495259163,995.3854662805609,0.9969473022274719,0.9954738881077958,16.389167177854148,16.38083813235372,995.2271480590543,0.0001652499195188284,951,0.0
INTERNET-100,610,1000,951,49,0.951,LIA_lambda2_per_s,16.226430553893824,999.9111761460634,278,996.8587495259163,992.5306619688258,0.9969473022274719,0.9926188301988141,16.40575019120243,16.397421145702,995.2254976739146,0.00018183293286710978,951,0.0
INTERNET-100,611,1000,951,49,0.951,SyncVCG,16.226430553893824,999.9810797034785,230,999.9810797034785,999.8067927324846,1.0,0.9998257097313825,16.30538854743101,16.305062918634928,998.3519327893553,7.895799353718758e-05,951,0.0
INTERNET-100,611,1000,951,49,0.951,HoldBack,16.226430553893824,999.9810797034785,230,999.9810797034785,999.8067927324846,1.0,0.9998257097313825,16.290597631546934,16.29027200275085,998.3534094443934,6.416707765311003e-05,951,0.0
INTERNET-100,611,1000,951,49,0.951,LIA_lambda0.25_per_s,16.226430553893824,999.9810797034785,133,999.8067927324846,999.3399662985884,0.9998257097313825,0.9993588744648246,16.411552889833068,16.411227261036984,998.1673327287148,0.00018670898862183094,951,0.0
INTERNET-100,611,1000,951,49,0.951,LIA_lambda0.5_per_s,16.226430553893824,999.9810797034785,133,999.8067927324846,998.6992639278741,0.9998257097313825,0.9987181599716022,16.430384930783724,16.43005930198764,998.1654529776761,0.00020554102957248688,951,0.0
INTERNET-100,611,1000,951,49,0.951,LIA_lambda1_per_s,16.226430553893824,999.9810797034785,133,999.8067927324846,997.4190912350401,0.9998257097313825,0.997437963057063,16.40909396540544,16.408768336609356,998.1675781705487,0.00018425006419420242,951,0.0
INTERNET-100,611,1000,951,49,0.951,LIA_lambda2_per_s,16.226430553893824,999.9810797034785,133,999.8067927324846,998.3868327972589,0.9998257097313825,0.9984057229295855,16.404134789110934,16.40380916031485,998.1680731795706,0.00017929088789969683,951,0.0
INTERNET-100,612,1000,952,48,0.952,SyncVCG,16.226430553893824,999.9211299102157,947,999.9211299102157,996.6045813666076,1.0,0.9966831898592783,16.304388539816518,16.303400104037788,998.2922466624392,7.79579859226942e-05,952,0.0
INTERNET-100,612,1000,952,48,0.952,HoldBack,16.226430553893824,999.9211299102157,947,999.9211299102157,996.6045813666076,1.0,0.9966831898592783,16.277638510751803,16.276650074973073,998.2949171006723,5.12079568579793e-05,952,0.0
INTERNET-100,612,1000,952,48,0.952,LIA_lambda0.25_per_s,16.226430553893824,999.9211299102157,947,999.9211299102157,996.4222525071689,1.0,0.9965008466184119,16.388173818858103,16.387185383079373,998.2838824780339,0.00016670802142471075,952,0.0
INTERNET-100,612,1000,952,48,0.952,LIA_lambda0.5_per_s,16.226430553893824,999.9211299102157,947,999.9211299102157,996.3774165743831,1.0,0.9964560071491331,16.387715724566714,16.386727288787984,998.2839282088497,0.00016624992713332176,952,0.0
INTERNET-100,612,1000,952,48,0.952,LIA_lambda1_per_s,16.226430553893824,999.9211299102157,947,999.9211299102157,996.28775076116,1.0,0.9963663342634015,16.38884087865217,16.38785244287344,998.283815886532,0.0001673750812187791,952,0.0
INTERNET-100,612,1000,952,48,0.952,LIA_lambda2_per_s,16.226430553893824,999.9211299102157,947,999.9211299102157,996.1084433415532,1.0,0.9961870127006869,16.388173818858103,16.387185383079373,998.2838824780339,0.00016670802142471075,952,0.0
INTERNET-100,613,1000,932,68,0.932,SyncVCG,16.226430553893824,999.8006444882215,807,999.8006444882215,995.638068237617,1.0,0.9958365937514121,16.305055599610586,16.304867449845815,998.1718110462774,7.862504571676254e-05,932,0.0
INTERNET-100,613,1000,932,68,0.932,HoldBack,16.226430553893824,999.8006444882215,807,999.8006444882215,995.638068237617,1.0,0.9958365937514121,16.277305562931378,16.277117413166607,998.1745809805576,5.0875009037554264e-05,932,0.0
INTERNET-100,613,1000,932,68,0.932,LIA_lambda0.25_per_s,16.226430553893824,999.8006444882215,807,999.8006444882215,996.4212415761127,1.0,0.9966199232509612,16.39666303558313,16.39647488581836,998.1626670921333,0.00017133401706814766,932,0.0
INTERNET-100,613,1000,932,68,0.932,LIA_lambda0.5_per_s,16.226430553893824,999.8006444882215,807,999.8006444882215,997.2050309622445,1.0,0.9974038689209831,16.400453984123104,16.400265834358333,998.1622886938744,0.00017512496560811996,932,0.0
INTERNET-100,613,1000,932,68,0.932,LIA_lambda1_per_s,16.226430553893824,999.8006444882215,807,999.8006444882215,998.7744598161407,1.0,0.9989736107115574,16.396871069763236,16.396682919998465,998.1626463269383,0.0001715420512482524,932,0.0
INTERNET-100,613,1000,932,68,0.932,LIA_lambda2_per_s,16.226430553893824,999.8006444882215,468,995.638068237617,993.5312755405473,0.9958365937514121,0.99372938096986,16.43762004127764,16.43743189151287,994.0028392605228,0.0002122910227626562,932,0.0
INTERNET-100,614,1000,956,44,0.956,SyncVCG,16.226430553893824,999.1236986770865,101,999.1236986770865,998.2235776562583,1.0,0.9990990895101176,16.319180503438492,16.31639256942522,997.494818461609,9.27499495446682e-05,956,0.0
INTERNET-100,614,1000,956,44,0.956,HoldBack,16.226430553893824,999.1236986770865,101,999.1236986770865,998.2235776562583,1.0,0.9990990895101176,16.293055508236666,16.290267574223392,997.4974244197475,6.66249543428421e-05,956,0.0
INTERNET-100,614,1000,956,44,0.956,LIA_lambda0.25_per_s,16.226430553893824,999.1236986770865,101,999.1236986770865,997.74728969565,1.0,0.9986223838116752,16.392722177478078,16.389934243464804,997.4874827447036,0.0001727920025587082,956,0.0
INTERNET-100,614,1000,956,44,0.956,LIA_lambda0.5_per_s,16.226430553893824,999.1236986770865,101,999.1236986770865,997.2712289889621,1.0,0.9981459055664706,16.396472147824767,16.393684213811493,997.4871086899254,0.00017654197290539742,956,0.0
INTERNET-100,614,1000,956,44,0.956,LIA_lambda1_per_s,16.226430553893824,999.1236986770865,101,999.1236986770865,996.3197889036762,1.0,0.997193631001724,16.390389214428666,16.387601280415392,997.4877154548745,0.00017045903950929642,956,0.0
INTERNET-100,614,1000,956,44,0.956,LIA_lambda2_per_s,16.226430553893824,999.1236986770865,101,999.1236986770865,994.4196310126505,1.0,0.995291806539406,16.3913051701808,16.388517236167527,997.4876240894176,0.00017137499526143074,956,0.0
INTERNET-100,615,1000,948,52,0.948,SyncVCG,16.226430553893824,999.2622544984033,337,999.2622544984033,997.8366013054834,1.0,0.9985732942613393,16.30318061443724,16.302244129239284,997.6345598904343,7.675006054341793e-05,948,0.0
INTERNET-100,615,1000,948,52,0.948,HoldBack,16.226430553893824,999.2622544984033,337,999.2622544984033,997.8366013054834,1.0,0.9985732942613393,16.277930480378945,16.276993995180987,997.6370789342525,5.149992648512125e-05,948,0.0
INTERNET-100,615,1000,948,52,0.948,LIA_lambda0.25_per_s,16.226430553893824,999.2622544984033,337,999.2622544984033,998.0001468106088,1.0,0.9987369605105039,16.39674181829011,16.395805333092152,997.6252259450563,0.00017058406956493855,948,0.0
INTERNET-100,615,1000,948,52,0.948,LIA_lambda0.5_per_s,16.226430553893824,999.2622544984033,337,999.2622544984033,998.8700449310253,1.0,0.9996075008681531,16.396240766744967,16.39530428154701,997.6252759312237,0.00017008301801979542,948,0.0
INTERNET-100,615,1000,948,52,0.948,LIA_lambda1_per_s,16.226430553893824,999.2622544984033,669,996.1061508172501,995.8701674003888,0.9968415661985176,0.996605408557419,16.395282785061653,16.394346299863695,994.4744378073344,0.00016912503633648157,948,0.0
INTERNET-100,615,1000,948,52,0.948,LIA_lambda2_per_s,16.226430553893824,999.2622544984033,669,996.1061508172501,994.7819767727392,0.9968415661985176,0.9955164145293238,16.39482375944769,16.39388727424973,994.4744834562593,0.00016866601072251797,948,0.0
INTERNET-100,616,1000,962,38,0.962,SyncVCG,16.226430553893824,999.1442186950082,640,999.1442186950082,997.9534640061573,1.0,0.9988082254127375,16.316514476153333,16.315736126571316,997.5153705067453,9.008392225950956e-05,962,0.0
INTERNET-100,616,1000,962,38,0.962,HoldBack,16.226430553893824,999.1442186950082,640,999.1442186950082,997.9534640061573,1.0,0.9988082254127375,16.285346602040608,16.28456825245859,997.5184795549397,5.8916048146784306e-05,962,0.0
INTERNET-100,616,1000,962,38,0.962,LIA_lambda0.25_per_s,16.226430553893824,999.1442186950082,640,999.1442186950082,996.9275396441718,1.0,0.9977814223318715,16.427504371081994,16.426726021499977,997.5042991555695,0.0002096670214086771,962,0.0
INTERNET-100,616,1000,962,38,0.962,LIA_lambda0.5_per_s,16.226430553893824,999.1442186950082,640,999.1442186950082,996.6232271114083,1.0,0.9974768491510738,16.430712311690257,16.42993396210824,997.503979162166,0.00021287496201694012,962,0.0
INTERNET-100,616,1000,962,38,0.962,LIA_lambda1_per_s,16.226430553893824,999.1442186950082,640,999.1442186950082,996.0148806920964,1.0,0.9968679816743582,16.430420342063115,16.4296419924811,997.504008286253,0.00021258299238979816,962,0.0
INTERNET-100,616,1000,962,38,0.962,LIA_lambda2_per_s,16.226430553893824,999.1442186950082,640,999.1442186950082,994.7993016446865,1.0,0.9956513614661188,16.393921344702648,16.39314299512063,997.5076490825138,0.00017608399502933025,962,0.0
INTERNET-100,617,1000,956,44,0.956,SyncVCG,16.226430553893824,999.1527095236748,975,999.1527095236748,998.1869523306821,1.0,0.9990334238362291,16.31463960739531,16.31446887997193,997.5239739041735,8.820905350148678e-05,956,0.0
INTERNET-100,617,1000,956,44,0.956,HoldBack,16.226430553893824,999.1527095236748,975,999.1527095236748,998.1869523306821,1.0,0.9990334238362291,16.28113853740253,16.28096780997915,997.5273157218181,5.470798350870609e-05,956,0.0
INTERNET-100,617,1000,956,44,0.956,LIA_lambda0.25_per_s,16.226430553893824,999.1527095236748,975,999.1527095236748,997.922207119746,1.0,0.998768454118975,16.406064948061534,16.405894220638153,997.5148540489491,0.00018041592556983232,956,0.0
INTERNET-100,617,1000,956,44,0.956,LIA_lambda0.5_per_s,16.226430553893824,999.1527095236748,975,999.1527095236748,997.657532126144,1.0,0.9985035546786,16.399399006733724,16.399228279310343,997.5155189867198,0.00017374998424202204,956,0.0
INTERNET-100,617,1000,956,44,0.956,LIA_lambda1_per_s,16.226430553893824,999.1527095236748,975,999.1527095236748,997.1283927164526,1.0,0.9979739665539342,16.398315994994768,16.398145267571387,997.5156270188274,0.00017266697250306606,956,0.0
INTERNET-100,617,1000,956,44,0.956,LIA_lambda2_per_s,16.226430553893824,999.1527095236748,975,999.1527095236748,996.3848612937899,1.0,0.9972298046099435,16.39914906303776,16.39897833561438,997.5155439189917,0.0001735000405460596,956,0.0
INTERNET-100,618,1000,959,41,0.959,SyncVCG,16.226430553893824,998.9295344513686,687,998.9295344513686,998.0739498941041,1.0,0.9991434985874811,16.311722588676293,16.31022880690949,997.3015854963714,8.529203478246927e-05,959,0.0
INTERNET-100,618,1000,959,41,0.959,HoldBack,16.226430553893824,998.9295344513686,687,998.9295344513686,998.0739498941041,1.0,0.9991434985874811,16.287222518536527,16.285728736769723,997.3040288952442,6.079196464270353e-05,959,0.0
